862	ZINC00119344	HSMNQINEKMPTIC-UHFFFAOYSA-M	O=C(c1ccc(cc1)N)NCC(=O)[O-]
863	ZINC00119346	AZNLVBWSZDPKAA-UHFFFAOYSA-N	c1ccc(cc1)c1nc(NCc2ccco2)c2c(n1)cccc2
864	ZINC00119431	ABJQKDJOYSQVFX-UHFFFAOYSA-N	Oc1ccc(c2c1cccc2)N
865	ZINC00119618	ZIBHMKPBIFNDIC-UHFFFAOYSA-N	Clc1ccc(cc1)C(=O)Nc1nc2ccccc2c(=O)s1
866	ZINC00119632	QTANTQQOYSUMLC-UHFFFAOYSA-O	CC[n+]1c(c2ccccc2)c2cc(N)ccc2c2c1cc(N)cc2
867	ZINC00119717	CNIIGCLFLJGOGP-UHFFFAOYSA-O	C1CNC(=[NH+]1)Cc1cccc2c1cccc2
868	ZINC00119978	PFTAWBLQPZVEMU-ZFWWWQNUSA-N	Oc1cc2O[C@@H](c3ccc(c(c3)O)O)[C@H](Cc2c(c1)O)O
869	ZINC00119983	PFTAWBLQPZVEMU-DZGCQCFKSA-N	Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@H](Cc2c(c1)O)O
870	ZINC00119985	PFTAWBLQPZVEMU-HIFRSBDPSA-N	Oc1cc2O[C@@H](c3ccc(c(c3)O)O)[C@@H](Cc2c(c1)O)O
871	ZINC00119988	PFTAWBLQPZVEMU-UKRRQHHQSA-N	Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@@H](Cc2c(c1)O)O
872	ZINC00120144	APJYDQYYACXCRM-UHFFFAOYSA-O	[NH3+]CCc1c[nH]c2c1cccc2
873	ZINC00120208	TZMSYXZUNZXBOL-UHFFFAOYSA-N	c1ccc2c(c1)Oc1c(N2)cccc1
874	ZINC00120262	FBQIUSDQWOLCNY-UHFFFAOYSA-O	CCOc1ccccc1N1CC[NH2+]CC1
875	ZINC00120271	YZTJYBJCZXZGCT-UHFFFAOYSA-O	[NH2+]1CCN(CC1)c1ccccc1
876	ZINC00120273	VCCRNZQBSJXYJD-UHFFFAOYSA-N	Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccccc1
877	ZINC00120283	ZCCUUQDIBDJBTK-UHFFFAOYSA-N	O=c1ccc2c(o1)cc1c(c2)cco1
878	ZINC00120286	FNYLWPVRPXGIIP-UHFFFAOYSA-N	Nc1nc(N)c2c(n1)nc(c(n2)c1ccccc1)N
879	ZINC00120367	GHEBCEHFQAHKRP-LBPRGKRZSA-N	COc1ccc2c(c1)c1CC[NH2+][C@@H](c1[nH]2)C(=O)[O-]
880	ZINC00120368	GHEBCEHFQAHKRP-GFCCVEGCSA-N	COc1ccc2c(c1)c1CC[NH2+][C@H](c1[nH]2)C(=O)[O-]
881	ZINC00120515	YDEUKNRKEYICTH-UHFFFAOYSA-N	Nc1ccc(c2c1cccn2)O
882	ZINC00121480	ICUTUKXCWQYESQ-UHFFFAOYSA-N	O=C(Nc1ccc(c(c1)Cl)Cl)Nc1ccc(cc1)Cl
883	ZINC00122236	LYKXFKUSOXETGV-UHFFFAOYSA-N	Clc1cccc(c1)Nc1ncnc2c1cc(Br)cc2
884	ZINC00122248	CRIVWOZDTPNCTP-UHFFFAOYSA-N	Brc1ccc2c(c1)c(ncn2)NCc1ccccc1
885	ZINC00122260	RGRNAQFSIRFIOV-UHFFFAOYSA-O	C[NH+]1CCN(CC1)c1ncnc2c1cc(Br)cc2
886	ZINC00122268	QRIYSXNSZBAVNJ-UHFFFAOYSA-O	CC[NH+]1CCN(CC1)c1ncnc2c1cc(Br)cc2
887	ZINC00122408	HLGROQBDTIFHFA-UHFFFAOYSA-N	O=C(Nc1c(cccc1C(C)C)C(C)C)Nc1ccccc1
888	ZINC00123397	QMQDJJVJCMQHOT-UHFFFAOYSA-N	O=c1oc2cc(ccc2c(c1)c1ccccc1)OC(=O)c1ccco1
889	ZINC00124016	BJSUMLMDSZHURD-INIZCTEOSA-N	O=C(C1=C(C)NC(=O)N[C@H]1c1ccc(cc1)C)OC1CCCC1
890	ZINC00124027	BJSUMLMDSZHURD-MRXNPFEDSA-N	O=C(C1=C(C)NC(=O)N[C@@H]1c1ccc(cc1)C)OC1CCCC1
891	ZINC00125245	VGYAUYNBRQPION-UHFFFAOYSA-N	O=C(c1ccccc1)Nc1ccc(cc1)S(=O)(=O)N
892	ZINC00125385	VCXCVHQAXFKJIK-UHFFFAOYSA-N	O=S(=O)(Cc1scc(n1)c1ccccc1)Cc1ccco1
893	ZINC00126122	MBEZESPCDNRIKO-UHFFFAOYSA-N	NNS(=O)(=O)c1ccc(s1)c1ccccn1
894	ZINC00126407	UKDWCJNGBPZOBU-MRVPVSSYSA-N	ONC(=O)C[C@H]1Sc2ccccc2NC1=O
895	ZINC00126410	UKDWCJNGBPZOBU-QMMMGPOBSA-N	ONC(=O)C[C@@H]1Sc2ccccc2NC1=O
896	ZINC00126964	VPZYTLSYUXWBNC-UHFFFAOYSA-N	O=C(c1cccnc1)Nc1sc2c(c1C(=O)N)CCCC2
897	ZINC00127333	GLMUPSMDHQHUED-UHFFFAOYSA-N	Cc1ccccc1C(=O)Nc1sc2c(c1C(=O)N)CCCC2
898	ZINC00127661	ARIWKXMOXGLFME-UHFFFAOYSA-N	Oc1ccc2c(c1)oc(=O)cc2CSc1ccccc1
899	ZINC00127708	ZCUMFDMDQURMSL-VIZOYTHASA-N	[S-]/C(=[NH+]\N=C\c1ccc(o1)c1ccc(cc1)Br)/N
900	ZINC00127897	RJQQPJXOPSFATK-ZHACJKMWSA-N	O=C(Nc1sc2c(c1C(=O)N)CCCC2)/C=C/c1ccccc1
901	ZINC00128065	SSEUFZMKDSZKBU-UHFFFAOYSA-N	NNC(=S)Nc1ccc(cc1)OCc1ccccc1
902	ZINC00128953	IHIJFQRUYCEKCZ-UHFFFAOYSA-N	CNS(=O)(=O)c1ccc(cc1)[N+](=O)[O-]
903	ZINC00129876	YAAHSXLMTCZDEI-UHFFFAOYSA-N	O=S(=O)(c1ccc2c(c1)cccc2)N1CCC(=CC1)c1ccccc1
904	ZINC00131032	IJEQJCKQAKELNC-OQLLNIDSSA-N	[O-][N+](=O)c1ccc(cc1)/C=N/c1ccc(cc1)S(=O)(=O)N
905	ZINC00131170	WXGMACVQSZVIDO-UHFFFAOYSA-N	O=S(=O)(c1ccccc1)NCc1ccc(cc1)S(=O)(=O)N
906	ZINC00132534	ONPFONLDPXRWML-VIFPVBQESA-N	O=C([C@H](c1cccs1)[O-])c1cccs1
907	ZINC00132537	OGWZIOZTPNLTCR-SECBINFHSA-N	O=C([C@@H](c1cccs1)O)c1cccs1
908	ZINC00132711	PNRNTTFWUOSIFJ-YDZHTSKRSA-M	[O-]C(=O)c1ccc(cc1O)/N=C/c1c2ccccc2cc2c1cccc2
909	ZINC00132781	XRZJFNLLFBTUGL-UHFFFAOYSA-N	FC(c1cc(Br)c2c(c1)[nH]c(=O)c(=O)[nH]2)(F)F
910	ZINC00133520	WEQRLEDPPGQGOP-UHFFFAOYSA-N	COc1cc(CCNC(=O)C)ccc1OC
911	ZINC00133912	KZYQYZPANJVPPY-GOSISDBHSA-N	CCc1ccc2c(c1)[C@]1(NN=C(S1)c1ccc(cc1)C)C(=O)N2
912	ZINC00133915	KZYQYZPANJVPPY-SFHVURJKSA-N	CCc1ccc2c(c1)[C@@]1(NN=C(S1)c1ccc(cc1)C)C(=O)N2
913	ZINC00134036	PKOFBDHYTMYVGJ-UHFFFAOYSA-N	CC(=O)Nc1ccc(cc1)S(=O)(=O)N
914	ZINC00134132	NCPMGOXPOHLXNY-UHFFFAOYSA-N	COc1ccc(cc1)c1cc2c(s1)nc(nn2)c1ccccc1
915	ZINC00134647	QUQSYBLTTCLMLB-KPKJPENVSA-N	Oc1ccc(cc1)/C=C/1\C(=O)NN(C1=O)c1ccc(c(c1)Cl)Cl
916	ZINC00135323	SVPKNMBRVBMTLB-UHFFFAOYSA-N	O=C1C(=C(Cl)C(=O)c2c1cccc2)Cl
917	ZINC00135412	ZHXIMGYEMBZGOI-UHFFFAOYSA-N	Fc1ccc(cc1)c1cc(=O)c2c(o1)cccc2
918	ZINC00135449	LZJRNLRASBVRRX-ZDUSSCGKSA-O	COc1cc2c(cc1O)C[C@H]1c3c2c(OC)c(O)cc3CC[NH+]1C
919	ZINC00135687	YEBJVSLNUMZXRJ-UHFFFAOYSA-M	COc1ccc2c(c1)cc([nH]2)C(=O)[O-]
920	ZINC00135906	OKFHWMLGUMHKFC-UHFFFAOYSA-N	N
921	ZINC00135992	AHKAOMZZTQULDS-ZDUSSCGKSA-O	O=C(c1ccccc1)O[C@H]1C[NH+]2CCC1CC2
922	ZINC00136138	DXGLGDHPHMLXJC-UHFFFAOYSA-N	COc1ccc(c(c1)O)C(=O)c1ccccc1
923	ZINC00136945	JBJYTZXCZDNOJW-JLHYYAGUSA-N	COc1cc(OC)cc(c1/C=C\1/C(=O)Nc2c1cccc2)OC
924	ZINC00138223	WLTFOPHHGYGZPN-UHFFFAOYSA-N	O=C(n1nc(c(c1C)Cl)C)c1ccc(c(c1)[N+](=O)[O-])Cl
925	ZINC00138486	BOCBDQIZNZCOPX-UHFFFAOYSA-N	Cc1cccc(n1)NC(=O)c1cccc(c1)Br
926	ZINC00140722	TYAPSMFCSAKSOR-UHFFFAOYSA-O	COc1ccc2c(c1)c(CC[NH3+])c([nH]2)C
927	ZINC00141234	CQXWQELSLNCUNV-UHFFFAOYSA-N	O=C(NC1CCCC1)COc1ccc(cc1)C(c1ccccc1)(C)C
928	ZINC00141265	ALUQENFNJJUZKD-UHFFFAOYSA-N	Nc1nonc1c1noc(n1)Cc1cccs1
929	ZINC00141452	ABERUOJGWHYBJL-UHFFFAOYSA-O	O=C(c1ccc(cc1)F)C1CC[NH2+]CC1
930	ZINC00141475	NDVFBWWXDABNKV-UHFFFAOYSA-N	CCOc1nc(nc(n1)C
931	ZINC00141560	OTDIXAAZRDFVIV-GFCCVEGCSA-O	[NH3+]CC[C@H](c1ccccc1OC)c1ccco1
932	ZINC00141563	OTDIXAAZRDFVIV-LBPRGKRZSA-O	[NH3+]CC[C@@H](c1ccccc1OC)c1ccco1
933	ZINC00142289	OUQSDJMKYLLVED-UHFFFAOYSA-N	COc1ccc(cc1)CC(=O)NC1CCCCC1
934	ZINC00142380	MAHAMBLNIDMREX-UHFFFAOYSA-M	[O-]C(=O)c1cc2c(n1C)cccc2
935	ZINC00142648	IMYKQWRCRSFFBU-UHFFFAOYSA-N	COc1ccccc1OCC(=O)NNC(=O)c1cccs1
936	ZINC00142942	XRTJYEIMLZALBD-UHFFFAOYSA-N	Nc1ccc(cc1)c1nc2c(s1)cc(cc2)C
937	ZINC00143531	HACQCGHVZICZSC-UHFFFAOYSA-N	O=C(Nc1ccc(cc1)Cl)Nc1ccc(cc1)S(=O)(=O)N
938	ZINC00143548	GCQZFVAHUZIDRP-UHFFFAOYSA-N	Nc1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)S(=O)(=O)N
939	ZINC00143992	UIUCGMLLTRXRBF-UHFFFAOYSA-M	COc1ccc(cc1)C(=O)c1ccccc1C(=O)[O-]
940	ZINC00145162	UXJDEKUGJUQMDW-UHFFFAOYSA-O	Clc1ccc(cc1)C(=[NH2+])NCc1ccccc1
941	ZINC00145536	HCUARRIEZVDMPT-UHFFFAOYSA-M	[O-]C(=O)c1cc2c([nH]1)cccc2
942	ZINC00146104	CYONGLVNBSZCQH-UHFFFAOYSA-N	Oc1ccc2c(c1)oc(=O)c(c2)c1nc2c(s1)cccc2
943	ZINC00146377	ODZYNEQCDJBCAX-UHFFFAOYSA-N	O=c1cnn(c(=O)[nH]1)Cc1ccccc1
944	ZINC00146421	LLRTYNPSGQWCLZ-UHFFFAOYSA-N	Brc1ccc(cc1)N1C(=NC(=NC1(C)C)N)N
945	ZINC00146703	HZPJKKKHOGSPIN-UHFFFAOYSA-M	[O-]c1cc(nc2n1nc(c2c1ccccc1)C(F)(F)F)C(C)(C)C
946	ZINC00146714	RPHCVCAQXAYJJC-UHFFFAOYSA-M	[O-]c1cc(nc2n1nc(c2c1ccccc1)C(F)(F)F)C(F)(F)F
947	ZINC00147092	IAJDPLVEAODVRN-UHFFFAOYSA-N	O=C1N(Cc2csc(n2)c2cccs2)C(=O)c2c1cccc2
948	ZINC00149580	ORLGLBZRQYOWNA-UHFFFAOYSA-O	Cc1cc[nH+]c(c1)N
949	ZINC00149918	TVPQYKDHFUUDKK-UHFFFAOYSA-N	Cc1cc(C)c2c(n1)sc(c2N)C(=O)NCc1ccccc1
950	ZINC00150158	SDQJTWBNWQABLE-UHFFFAOYSA-N	O=c1[nH]c2ccccc2c(=O)[nH]1
951	ZINC00150214	UUKJKGJWLSRNNK-UHFFFAOYSA-N	O=c1oc(nc2c1cccc2)c1ccco1
952	ZINC00150351	YYAYYDNPUWYKTB-UHFFFAOYSA-N	NNC(=O)CNC(=O)c1ccccc1[N+](=O)[O-]
953	ZINC00151407	QKUWZCOVKRUXKX-UHFFFAOYSA-M	Brc1ccc2c(c1)cc(o2)C(=O)[O-]
954	ZINC00152092	WPCHNALOYAPYPN-UHFFFAOYSA-N	O=C(c1ccccc1)Nc1ccc2c(n1)cccc2
955	ZINC00152137	GKOPFXFKPASEFI-UHFFFAOYSA-N	O=C(N1CCCCC1)Oc1nsnc1N1CCOCC1
956	ZINC00152322	JXYGLMATGAAIBU-UHFFFAOYSA-O	[NH3+]Cc1c[nH]c2c1cccc2
957	ZINC00152965	NBJSNAGTUCWQRO-UHFFFAOYSA-N	NNc1ccc(cc1)S(=O)(=O)N
958	ZINC00152996	KXDAEFPNCMNJSK-UHFFFAOYSA-N	NC(=O)c1ccccc1
959	ZINC00153631	HEMROKPXTCOASZ-UHFFFAOYSA-N	BrCC(=O)c1ccc(cc1)C(F)(F)F
960	ZINC00153920	BNHPMQBVNXMPDU-UHFFFAOYSA-M	[O-]C(=O)Cc1cc(=O)oc2c1ccc(c2)O
961	ZINC00154151	XCGMCYYUHKUQTO-UHFFFAOYSA-N	O=C(Nc1ccccc1)Nc1ccc(cc1)S(=O)(=O)N
962	ZINC00154475	ZGUNAGUHMKGQNY-ZETCQYMHSA-N	[NH3+][C@@H](c1ccccc1)C(=O)[O-]
963	ZINC00154642	ZWJINEZUASEZBH-UHFFFAOYSA-M	[O-]C(=O)c1ccccc1Nc1ccccc1
964	ZINC00154720	ICGLPKIVTVWCFT-UHFFFAOYSA-N	NNS(=O)(=O)c1ccc(cc1)C
965	ZINC00154897	KKMZQOIASVGJQE-ONEGZZNKSA-M	[O-]C(=O)/C=C/c1cccs1
966	ZINC00155006	MKGIQRNAGSSHRV-UHFFFAOYSA-N	C[N+]1(C)CCN(CC1)c1ccccc1
967	ZINC00155127	XUFDYUSOQQYQRL-UHFFFAOYSA-M	[O-]C(=O)c1ccc(o1)c1ccccc1[N+](=O)[O-]
968	ZINC00155174	SXOMHACGFSJBIO-UHFFFAOYSA-O	Clc1ccc(cc1)C1=CC[NH2+]CC1
969	ZINC00155293	DDILCEJMCLBSCM-UHFFFAOYSA-M	O=C1c2ccc(cc2S(=O)(=O)c2c1cccc2)c1[n-]nnn1
970	ZINC00155383	OQZBAQXTXNIPRA-UHFFFAOYSA-P	[NH2+]1CCN(CC1)c1cc[nH+]cc1
971	ZINC00155677	XOOMNEFVDUTJPP-UHFFFAOYSA-N	Oc1cc2ccccc2c(c1)O
972	ZINC00155806	WZUVPPKBWHMQCE-XJKSGUPXSA-N	Oc1cc2C[C@@]3([C@H](c2cc1O)c1ccc(c(c1OC3)O)O)O
973	ZINC00155905	YTGJWQPHMWSCST-VKHMYHEASA-M	[O-]C(=O)CNC(=O)[C@@H](S)C
974	ZINC00156386	JMSVCTWVEWCHDZ-UHFFFAOYSA-M	COc1cc(cc(c1O)OC)C(=O)[O-]
975	ZINC00156390	WPANETAWYGDRLL-UHFFFAOYSA-O	Nc1ccc(cc1)C(=[NH2+])N
976	ZINC00156552	HGDVTCNLNRCTHW-OWOJBTEDSA-N	Nc1ccc(cc1)/C=C/c1ccc(cc1)O
977	ZINC00156633	FBHPRUXJQNWTEW-UHFFFAOYSA-N	Cc1nccn1Cc1ccccc1
978	ZINC00156701	FTVWIRXFELQLPI-ZDUSSCGKSA-N	Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O
979	ZINC00156746	ATAZLMGGQQLRBC-UHFFFAOYSA-M	Clc1ccc(c(c1)c1ccc(o1)C(=O)[O-])Cl
980	ZINC00156823	RJMIEHBSYVWVIN-LLVKDONJSA-M	[O-]C(=O)[C@@H](c1ccc(cc1)N1Cc2c(C1=O)cccc2)C
981	ZINC00156949	AQGZJQNZNONGKY-UHFFFAOYSA-N	O=C1C=CC(=O)N1c1ccc(cc1)N1C(=O)C=CC1=O
982	ZINC00156972	WYMMPSMEFYDBOC-UHFFFAOYSA-N	O=C1c2ccccc2S(=O)(=O)N1Cc1nc2c(s1)cccc2
983	ZINC00157085	YBPAYPRLUDCSEY-UHFFFAOYSA-N	NC(=O)Cc1ccc(cc1)O
984	ZINC00157375	ADFXKUOMJKEIND-UHFFFAOYSA-N	O=C(NC1CCCCC1)NC1CCCCC1
985	ZINC00157416	UORNTHBBLYBAJJ-UHFFFAOYSA-O	Oc1ccccc1N1CC[NH2+]CC1
986	ZINC00157545	DLNKOYKMWOXYQA-CBAPKCEASA-O	O[C@@H]([C@@H]([NH3+])C)c1ccccc1
987	ZINC00157595	IIFVWLUQBAIPMJ-UHFFFAOYSA-O	[NH3+]Cc1ccc(cc1)F
988	ZINC00158012	KXYBYRKRRGSZCX-UHFFFAOYSA-N	O=Cc1cn(c2c1cccc2)C
989	ZINC00158702	YKNLMMDEWQZCLJ-UHFFFAOYSA-O	[NH3+]Cc1ccc(cc1)c1cccs1
990	ZINC00158755	YNVOMSDITJMNET-UHFFFAOYSA-M	[O-]C(=O)c1cscc1
991	ZINC00159091	XQJAHBHCLXUGEP-UHFFFAOYSA-N	BrCC(=O)c1ccc(cc1)OC
992	ZINC00159215	RAUFVDOBVHXCSO-UHFFFAOYSA-N	Cc1ccc(cc1)Nc1ncnc2c1nnn2Cc1ccccc1
993	ZINC00159718	HHSLTISAGULVMZ-UHFFFAOYSA-N	N
994	ZINC00159755	QUUYRYYUKNNNNS-UHFFFAOYSA-O	NC(=[NH2+])N1CCCCC1
995	ZINC00160011	RVYCCWGRHNSWOJ-UHFFFAOYSA-N	Clc1ccc(cc1)S(=O)(=O)[N-]c1ccc2c(c1)c(Cl)[nH]n2
996	ZINC00160340	SEULWJSKCVACTH-UHFFFAOYSA-N	c1ccc(cc1)n1cncc1
997	ZINC00160637	DWYFUJJWTRPARQ-UHFFFAOYSA-N	O=C(c1cccs1)c1ccccc1
998	ZINC00161401	RPLWYOLCHGTNSX-UHFFFAOYSA-N	Clc1ccc(cc1)Cn1cncc1
999	ZINC00161475	HWFCHCRFQWEFMU-UHFFFAOYSA-M	COc1cc(C(=O)[O-])c(cc1OC)Br
1000	ZINC00161662	RUTVRAJKELSHCC-UHFFFAOYSA-M	[O-]C(=O)c1ccc2c(c1)nnn2C(C)C
1001	ZINC00161805	AAVSQBMWOCNSDL-UHFFFAOYSA-N	ONC(=O)Nc1ccccc1
1002	ZINC00161829	NXQJDVBMMRCKQG-ZETCQYMHSA-N	O=C1NC(=O)N[C@H]1c1ccccc1
1003	ZINC00161833	NXQJDVBMMRCKQG-SSDOTTSWSA-N	O=C1NC(=O)N[C@@H]1c1ccccc1
1004	ZINC00162211	PBMVETGVYGTZMP-XFJVYGCCSA-N	Fc1ccc(cc1)S(=O)(=O)N[C@H]1[C@@]2(C)CC[C@@H](C1(C)C)C2
1005	ZINC00162733	IVJMJRRORVMRJJ-UHFFFAOYSA-N	Oc1ccc2c(c1)oc(=O)cc2c1ccccc1
1006	ZINC00163299	AOPZIJQISHFZBN-UHFFFAOYSA-N	COc1ccc(cc1)c1nc2c(s1)cccc2
1007	ZINC00163321	UAKADWQYPAMUOJ-UHFFFAOYSA-N	COc1ccccc1c1nc2c(s1)cccc2
1008	ZINC00163334	ZAQTYFFFIZOULO-UHFFFAOYSA-N	Fc1cccc(c1)c1nc2c(s1)cccc2
1009	ZINC00163336	GNJYGFKCUMGKOY-UHFFFAOYSA-O	C1CC[NH+](C1)CCc1ccncc1
1010	ZINC00163337	GEYFXQNOTPBYPC-UHFFFAOYSA-N	Clc1ccc(cc1)c1nc2c(s1)cccc2
1011	ZINC00163348	YAZSBRQTAHVVGE-UHFFFAOYSA-N	Nc1ccccc1S(=O)(=O)N
1012	ZINC00163634	GBLBFWAKNXWFFS-UHFFFAOYSA-N	Cc1ccc2c(c1)[nH]c(=O)o2
1013	ZINC00164422	BJFPYGGTDAYECS-UHFFFAOYSA-O	[NH3+]Cc1cccc(c1)Cl
1014	ZINC00164581	YCCILVSKPBXVIP-UHFFFAOYSA-N	OCCc1ccc(cc1)O
1015	ZINC00164635	TZOYXRMEFDYWDQ-UHFFFAOYSA-N	O=C1CCc2c(N1)cccc2
1016	ZINC00164777	CCVYRRGZDBSHFU-UHFFFAOYSA-M	[O-]C(=O)Cc1ccccc1O
1017	ZINC00164954	FUQOTYRCMBZFOL-UHFFFAOYSA-M	Clc1ccc2c(c1)cc([nH]2)C(=O)[O-]
1018	ZINC00165587	PCILLCXFKWDRMK-UHFFFAOYSA-N	Oc1ccc(c2c1cccc2)O
1019	ZINC00165878	FWIJKWMXNHRSRO-UHFFFAOYSA-N	O=C(Nc1cc(nn1C)C(C)(C)C)Nc1ccc(cc1)Cl
1020	ZINC00165976	RPPFHWBHHCJZJS-UHFFFAOYSA-N	Clc1ccc(cc1)S(=O)(=O)c1cnc(nc1N)N
1021	ZINC00167633	MNEIJGDSFRHGMS-UHFFFAOYSA-N	c1ccc(cc1)Cn1cnc2c1cccc2
1022	ZINC00168475	CLDJCRWXLDLJLO-CQSZACIVSA-M	[O-]C(=O)CN1C(=S)[C@H](Oc2c1cccc2C(C)C)C(C)C
1023	ZINC00169533	NORSBFZJRBPBQZ-UHFFFAOYSA-N	O=c1cc(NCc2ccccc2)[nH]c(=O)[nH]1
1024	ZINC00169542	DXOQUXIEIBVQHC-UHFFFAOYSA-N	O=c1cc(Nc2ccc(c(c2)C)C)[nH]c(=O)[nH]1
1025	ZINC00169811	KKKDZZRICRFGSD-UHFFFAOYSA-N	c1ccc(cc1)Cn1cncc1
1026	ZINC00169997	QGJGBYXRJVIYGA-SSDOTTSWSA-N	[NH3+][C@H](c1ccc(cc1)Cl)C(=O)[O-]
1027	ZINC00170852	AHGPJTPKYJMRNU-OAHLLOKOSA-N	COc1cc(ccc1OC)S(=O)(=O)N[C@@H]1CCc2c1cccc2
1028	ZINC00170907	HHUDRCZTUYRTSA-UHFFFAOYSA-N	Nc1cccc(c1)n1c2nc[nH]c2c(=O)n(c1=O)Cc1ccccc1
1029	ZINC00171055	XKBPHTUNGWWCLP-UHFFFAOYSA-N	O=c1n(Cc2ccccc2)c(=O)c2c(n1c1ccccc1)nc[nH]2
1030	ZINC00171065	QFORJOQLCRHFAV-UHFFFAOYSA-N	O=C(c1ccccn1)Nc1ccc2c(c1)OCO2
1031	ZINC00171073	DGOYBDKTDDCUDD-UHFFFAOYSA-N	O=c1n(Cc2ccco2)c(=O)c2c(n1c1ccccc1C)nc[nH]2
1032	ZINC00171079	QMQODBDFNQBURQ-UHFFFAOYSA-N	Cc1ccccc1n1c(=O)n(Cc2ccccc2)c(=O)c2c1nc[nH]2
1033	ZINC00171152	TXUWMXQFNYDOEZ-LLVKDONJSA-N	S=C1N[C@@H](C(=O)N1C)Cc1c[nH]c2c1cccc2
1034	ZINC00171154	TXUWMXQFNYDOEZ-NSHDSACASA-N	S=C1N[C@H](C(=O)N1C)Cc1c[nH]c2c1cccc2
1035	ZINC00171553	LCCLUOXEZAHUNS-YWZCALJYSA-N	OC[C@@H]1O[C@@H]([C@H]2[C@@H]1OC(O2)(C)C)n1cnc2c1ncnc2N
1036	ZINC00171580	VXDJRTJBOJFUOC-UHFFFAOYSA-N	O=C(c1cc2c([nH]1)c(ccc2)[N+](=O)[O-])NCCc1ccccc1
1037	ZINC00171669	QEQAPBVOPDXXRB-UHFFFAOYSA-N	COc1cc2c(cc1OC)CCN=C2c1cccc(c1)Cl
1038	ZINC00171737	JSZSRSVBYOBTJA-DLBZAZTESA-O	CC[C@]1(C)OCC[C@@](C1)(CC[NH3+])c1ccc(cc1)OC
1039	ZINC00171738	JSZSRSVBYOBTJA-IAGOWNOFSA-O	CC[C@@]1(C)OCC[C@@](C1)(CC[NH3+])c1ccc(cc1)OC
1040	ZINC00171740	JSZSRSVBYOBTJA-IRXDYDNUSA-O	CC[C@]1(C)OCC[C@](C1)(CC[NH3+])c1ccc(cc1)OC
1041	ZINC00171743	JSZSRSVBYOBTJA-SJORKVTESA-O	CC[C@@]1(C)OCC[C@](C1)(CC[NH3+])c1ccc(cc1)OC
1042	ZINC00171814	AWGGGZJVYBRJGU-UHFFFAOYSA-N	O1CCN(CC1)c1ncnc2c1sc1c2cccn1
1043	ZINC00171938	OMVGKAWQTXZISA-UUILKARUSA-N	Clc1ccc(cc1Cl)/C=N/[NH+]=C(/N)\[S-]
1044	ZINC00172316	GHYSSHUTYYSGAR-DEDYPNTBSA-N	O=C(Nc1ccccc1)O/N=C(/c1sc2c(c1C)cccc2)\C
1045	ZINC00172369	DJXOGZDFPCBFPP-UHFFFAOYSA-N	Cc1sc2c(c1C)c(N)ncn2
1046	ZINC00172632	KMWVEFVCYFWEAK-UHFFFAOYSA-O	Nc1nc(N)c2c([nH+]1)cccc2OCc1ccc(cc1)C(F)(F)F
1047	ZINC00172633	UOJFGEAPSYQDIP-UHFFFAOYSA-N	Cc1ccc(cc1)Sc1cccc2c1c(N)nc(n2)N
1048	ZINC00172636	AVRPDIOCAAWICH-UHFFFAOYSA-N	Clc1ccc(cc1)Sc1cccc2c1c(N)nc(n2)N
1049	ZINC00173788	YLTJAIDCLNBPHP-CXUHLZMHSA-N	CCOC(=O)CCc1c(/C=N/O)[nH]cc1CC(=O)OCC
1050	ZINC00174849	NVUGEQAEQJTCIX-UHFFFAOYSA-N	CC(=O)NCCc1c[nH]c2c1cccc2
1051	ZINC00175212	GNTBPXYFWXTVEK-UHFFFAOYSA-N	[O-][N+](=O)c1ccccc1S(=O)(=O)[N-]c1cccc2c1nccc2
1052	ZINC00175335	IKPPIUNQWSRCOZ-WOJGMQOQSA-N	Oc1ccc(cc1)C(=O)N/N=C/c1ccc(cc1)C(C)C
1053	ZINC00177585	TVCILYMEQCWTGP-HNNXBMFYSA-N	O=C1O[C@@H](CN1c1ccccc1)COc1ccccc1
1054	ZINC00177887	DVIONHZDAYXRBA-AWEZNQCLSA-N	O=C1Oc2cc(C)ccc2[C@@H](C1)c1ccccc1
1055	ZINC00177888	DVIONHZDAYXRBA-CQSZACIVSA-N	O=C1Oc2cc(C)ccc2[C@H](C1)c1ccccc1
1056	ZINC00178335	XDPHURJXGUXRQL-OAHLLOKOSA-N	O=C(C1=C(C)NC(=O)N[C@@H]1c1ccc(cc1)F)OC1CCCC1
1057	ZINC00178337	XDPHURJXGUXRQL-HNNXBMFYSA-N	O=C(C1=C(C)NC(=O)N[C@H]1c1ccc(cc1)F)OC1CCCC1
1058	ZINC00178563	KEOHVBVLJVUNLS-GRUGVGOFSA-N	O=C1N(c2ccc(c(c2)Cl)Cl)C(=O)[C@@H]2[C@H]1[C@H]1C=C[C@@H]2C1
1059	ZINC00178572	BYXMVCRHLWBFFG-JDNZLRHBSA-N	O=C1N(c2cccc(c2)C(F)(F)F)C(=O)[C@@H]2[C@H]1[C@H]1C=C[C@@H]2C1
